Date,BNDX,EMB,MUB,VAW,VEA,VHT,VWO,EFA,EEM,VGIT
3/10/2014,43.34060669,33.63142776,54.1245079,77.49485016,89.26094055,93.91402435,33.32315063,55.38539505,99.32408142,31.55541801
3/11/2014,43.3577919,33.25441742,53.73009491,77.34600067,89.34487152,92.99990845,33.09140396,55.42036819,99.07001495,31.18868446
3/12/2014,43.41794586,33.32296371,53.52885437,77.36021423,89.58828735,92.94718933,32.94755554,55.49030304,99.12446594,31.31093407
3/13/2014,43.4351387,32.7231636,52.53072739,77.21133423,89.78134918,92.12099457,32.36420059,55.70877457,97.73614502,30.77305031
3/14/2014,43.45233536,32.9031105,52.41802979,77.37432098,89.81494141,92.25281525,32.28429031,55.66506958,97.29153442,30.9767952
3/17/2014,43.45233536,33.30582809,53.07809067,77.45942688,89.99959564,92.92960358,32.67586517,55.56020737,98.09003448,31.31093407
3/18/2014,43.46954727,33.7685318,53.40811539,77.68624115,89.93244171,93.6151886,32.88362885,55.64759064,99.43299866,31.79175758
3/19/2014,43.3577919,33.0487709,52.75610733,77.61534882,89.52950287,92.80656433,32.47608185,55.23682022,99.07912445,31.1642437
3/20/2014,43.34060669,33.19443893,52.55487442,77.56575012,89.52113342,93.21089172,32.34822845,55.21932983,98.98836517,31.31093407
3/21/2014,43.40937042,33.40008163,52.45023346,77.45942688,89.58828735,93.60639191,32.29229355,55.27178574,97.12820435,31.49837685
3/24/2014,43.44375229,33.7256813,52.58706665,77.74294281,89.49594116,92.7538147,32.34822845,55.21932983,95.65820313,31.7754612
3/25/2014,43.45233536,34.11126328,53.15858841,77.9484787,89.37844086,93.30756378,32.71894455,55.24556351,96.31153107,32.26985168
3/26/2014,43.49533081,34.18838501,53.15052795,78.17529297,89.67222595,91.82215881,32.72702026,55.39414215,96.20264435,32.27801514
3/27/2014,43.538311,34.63395309,53.41615295,78.71400452,89.85691071,91.64635468,32.91278458,55.35918808,96.09376526,32.65391541
3/28/2014,43.49533081,34.90814209,53.81863022,78.6714859,89.81494141,92.20890045,33.14702225,55.29798889,95.54930878,32.91540909
3/31/2014,43.50392532,35.13948822,54.09231567,78.97625732,89.86526489,93.43939209,33.33277893,55.32424164,97.01931763,33.16055298
4/1/2014,43.47379303,35.55077744,54.43843842,79.42810822,89.68605804,94.10736084,33.57508087,55.27957916,97.78151703,33.47925568
4/2/2014,43.42214966,35.61932755,54.54308319,79.00829315,89.60193634,94.7665863,33.63161087,55.12211609,98.1807785,33.60184097
4/3/2014,43.48239136,35.48223495,54.39014816,78.93003845,89.71128845,94.81934357,33.51855087,55.13961029,97.60004425,33.40571976
4/4/2014,43.55127335,35.3879776,54.22110748,79.40673065,90.00576782,93.65914154,33.42969894,55.34085464,95.89413452,33.34849548
4/7/2014,43.59429932,35.54221344,53.96352386,79.21461487,90.15723419,92.10341644,33.27624512,55.44583893,94.77803802,33.52829361
4/8/2014,43.55985641,35.95349884,53.93133545,79.58465576,90.18250275,92.57804871,33.25200653,55.48958588,94.2698822,33.83880234
4/9/2014,43.55127335,36.22769165,54.6235733,79.64157867,90.04788971,93.84371185,33.71238708,55.54208755,96.33875275,34.10847092
4/10/2014,43.63731384,35.84210968,53.65765381,80.01863861,90.42651367,92.03311157,33.10663223,55.70832443,93.04489136,33.78160477
4/11/2014,43.6975708,35.84210968,53.33566666,79.89060974,90.70418549,90.85536194,32.92086411,55.76080704,91.88339996,33.7652626
4/14/2014,43.62871933,35.76499939,53.6415596,79.73403931,90.61160278,91.53211975,33.10663223,55.69082642,92.21916199,33.71623611
4/15/2014,43.74062347,35.22517395,53.41615295,79.4565506,90.72098541,91.98035431,32.94509125,55.66457367,93.10840607,33.21775055
4/16/2014,43.6975708,35.67074203,54.07621384,79.68424225,90.68734741,93.27237701,33.38123322,55.57709503,93.72543335,33.56097031
4/17/2014,43.62871933,35.99634552,54.3579483,79.76963806,90.47696686,93.52729797,33.502388,55.35834503,93.73451996,33.96137238
4/21/2014,43.66315079,35.7735672,54.43040085,79.91197205,90.62843323,93.65033722,33.558918,55.40208435,94.90505981,33.74074936
4/22/2014,43.66315079,35.67930222,54.65578842,79.83365631,90.65364838,94.05465698,33.69623566,55.38460922,95.96672821,33.6263504
4/23/2014,43.67175293,35.42225266,54.52698898,79.73403931,90.72098541,93.93160248,33.60739136,55.4720993,95.45858765,33.44657516
4/24/2014,43.67175293,35.45652771,54.51893997,79.65577698,90.8303833,93.50973511,33.59931946,55.45458221,95.27707672,33.44657516
4/25/2014,43.72340775,34.97668839,54.25331116,79.37117004,90.96500397,92.78022003,33.4377861,55.52458954,94.46043396,33.0625
4/28/2014,43.68035889,35.14805222,54.42234039,79.39962006,90.93976593,92.28799438,33.53469849,55.51582718,94.85967255,33.16055298
4/29/2014,43.6975708,35.48223495,54.77652359,79.71273041,90.86402893,92.96479797,33.75276566,55.4720993,95.5220871,33.47925568
4/30/2014,43.76643753,35.41368484,54.99385452,79.81233215,90.98182678,93.58882141,33.8577652,55.63833237,95.72171021,33.45473099
5/1/2014,43.79919815,35.45652771,55.14679718,79.79447937,91.13365173,93.18450165,33.97084808,55.63920593,95.90320587,33.47925568
5/2/2014,43.80780411,35.6536026,55.05825043,79.98015594,91.04930878,93.64155579,33.92238617,55.67425156,95.23171997,33.69989395
5/5/2014,43.79056931,35.45652771,55.01800156,80.00874329,91.09146118,93.94038391,33.88198853,55.65672684,95.8215332,33.55279922
5/6/2014,43.81641769,35.61932755,54.92140961,80.26583099,91.20111847,93.42182159,33.83352661,55.70930862,94.89596558,33.68355179
5/7/2014,43.81641769,35.80783081,54.98581314,80.90859985,91.21801758,94.14254761,33.86584091,55.74435043,95.03209686,33.89601135
5/8/2014,43.87675095,35.72214508,54.99385452,81.25138855,91.42884827,93.60639191,33.8577652,55.84945679,94.40598297,33.80611801
5/9/2014,43.85089111,35.66217041,54.91335678,81.09427643,91.47104645,93.6239624,33.80931091,55.84070587,95.05021667,33.78160477
5/12/2014,43.83365631,36.26196671,55.2755928,81.02288818,91.46259308,95.07418823,34.06777191,55.73556137,96.28430176,34.32910156
5/13/2014,43.954319,36.39906311,55.35607147,81.05141449,91.513237,94.95993805,34.11623383,55.84070587,96.28430176,34.47618484
5/14/2014,43.98876953,36.6561203,55.25143433,81.46564484,91.77467346,94.84570313,34.06777191,55.99839401,96.33875275,34.70500565
5/15/2014,44.06635666,36.3133812,55.00993729,81.40139008,92.04463196,93.43939209,33.91430283,56.11228943,95.4041214,34.39447403
5/16/2014,43.98876953,36.79321289,55.13069534,81.32280731,91.91804504,93.76459503,33.97084808,56.06850052,95.69451141,34.8194046
5/19/2014,43.99739838,36.79321289,55.01800156,81.47990417,91.87589264,94.34468842,33.91430283,56.06850052,96.41133881,34.83575439
5/20/2014,43.954319,36.49331284,54.67186737,81.508461,91.91804504,93.65033722,33.68815231,56.15607452,95.70357513,34.54156494
5/21/2014,43.93709183,36.77607346,55.09850311,81.45132446,91.80843353,94.13375854,33.96276093,56.10351563,96.41133881,34.78672409
5/22/2014,43.91982269,37.03313446,55.17094421,81.5941925,91.8421402,94.33589935,34.04353333,56.05096817,97.01931763,35.0563736
5/23/2014,43.93709183,36.96458054,55.31584549,81.62991333,91.87589264,95.18847656,34.12430191,56.12105179,97.21891785,35.0563736
5/27/2014,44.02325058,36.64754486,55.71024704,81.73703003,91.89273834,95.22363281,34.33429718,56.14733124,97.91764069,34.7703743
5/28/2014,44.28180695,36.861763,55.52513123,82.15839386,92.06145477,95.17089844,34.22930527,56.27873611,97.69081116,34.90111923
5/29/2014,44.11806488,36.96458054,55.86319733,82.50835419,92.09516144,96.1289444,34.45544434,56.26121521,98.30781555,34.94198227
5/30/2014,44.09220886,36.4590416,55.87125015,82.57972717,92.00241089,95.97951508,34.45544434,56.21741486,98.45300293,34.49253464
6/2/2014,44.08358383,36.57043457,55.98394394,82.59408569,91.82656097,96.33107758,34.51198578,56.04285812,98.55281067,34.66414642
6/3/2014,44.03182983,36.77607346,55.8470993,81.99204254,91.64057922,96.0849762,34.43929672,55.87617874,98.79782104,34.86026001
6/4/2014,43.94552612,36.57043457,55.83099747,81.94190216,91.48842621,96.33107758,34.45544434,55.90248871,99.11540985,34.66414642
6/5/2014,44.08358383,36.95601654,56.21736145,82.14971924,91.61523438,96.92876434,34.68967819,55.96390152,99.47836304,35.0563736
6/6/2014,44.1784935,37.32447052,56.52326202,82.82341003,91.58984375,97.53523254,34.86736298,55.90248871,99.50558472,35.43228149
6/9/2014,44.1698761,37.46155548,56.46689987,82.7875824,91.50532532,97.25395203,34.82698822,55.84986115,99.26059723,35.65290833
6/10/2014,44.14399719,37.65863037,56.34616089,82.47938538,91.25173187,97.39459229,34.76236343,55.77092361,99.46931458,35.79182053
6/11/2014,44.10086441,37.53010559,56.06443024,82.19988251,91.33621216,96.95510101,34.60083008,55.82353973,99.42391968,35.66926575
6/12/2014,44.16122818,37.35017395,56.08052826,82.10671997,91.4461441,96.09378052,34.60890198,55.94636536,98.9066925,35.50582123
6/13/2014,44.1784935,37.36730576,56.12078476,82.27870941,91.30240631,96.51565552,34.60083008,55.8849678,98.83409882,35.63656616
6/16/2014,44.16122818,37.1959343,56.13687134,81.80568695,91.24324799,96.38383484,34.62505722,55.83234406,99.10632324,35.40776062
6/17/2014,44.12673569,37.20449829,56.09663391,81.5405426,91.22634125,96.72661591,34.58467865,55.70074844,99.17891693,35.43228149
6/18/2014,44.1698761,37.61579132,56.57959747,82.14253998,91.51378632,97.66707611,34.88351822,55.85865402,99.93205261,35.84085846
6/19/2014,44.24752808,37.40158081,56.88547897,81.99924469,91.42076874,97.58797455,35.05313873,55.84986115,100.2314911,35.62023163
6/20/2014,44.16122818,37.32447052,56.78887939,82.14253998,91.33621216,98.12412262,34.98043823,55.85865402,101.1661301,35.63656616
6/23/2014,44.23026276,37.2473526,56.63594055,82.32888794,91.4630661,98.23838806,34.8915863,55.83234406,100.7668915,35.47313309
6/24/2014,44.25614929,37.23021698,56.28176117,82.64427185,91.42922974,97.2979126,34.68970108,55.92882538,100.6761322,35.42197418
6/25/2014,44.33379745,37.30880356,56.26198196,82.83776855,91.8012085,98.05379486,34.72238922,55.98145294,101.6651917,35.57049179
6/26/2014,44.36830521,37.35198593,56.30321121,82.81625366,91.97025299,97.87800598,34.70605469,56.02531815,101.6379852,35.55399704
6/27/2014,44.34243011,37.43833923,56.33620071,82.82341003,91.88571167,97.8604126,34.77143478,56.10425568,101.5472412,35.64476013
6/30/2014,44.35968018,37.33470917,56.38568878,82.61557007,91.8519516,98.229599,34.81231308,56.13935852,101.2931595,35.58701324
7/1/2014,44.33291626,37.68878555,56.88050842,82.52997589,91.83410645,98.60751343,35.12291336,56.03833008,102.6542664,35.90879059
7/2/2014,44.28971481,37.91333389,56.97123337,82.40054321,91.42742157,98.60751343,35.16379547,55.8626442,103.2713013,36.12332535
7/3/2014,44.2638092,38.13787842,57.086689,82.34299469,91.45285034,99.36340332,35.22099686,55.80995941,103.5798035,36.31309509
7/7/2014,44.33291626,38.11197662,56.64133835,82.47245789,91.38500214,98.38779449,34.95124817,55.81874847,102.6451721,36.38734436
7/8/2014,44.38471985,37.93924713,56.04754257,83.00468445,91.52059937,98.07137299,34.59979248,55.90658569,101.4837265,36.23058701
7/9/2014,44.37609863,38.15515137,56.22898865,83.27074432,91.54601288,98.37020111,34.73057556,56.00320816,101.8920441,36.44511032
7/10/2014,44.41928482,37.94787598,55.61045074,83.02622223,91.66464233,97.73739624,34.3218689,56.08226395,101.8285294,36.22234344
7/11/2014,44.45386505,37.90470123,55.64344788,83.10536957,91.63076019,97.92198181,34.36274338,56.12617111,102.0100174,36.28834534
7/14/2014,44.42792511,38.19833374,56.05578613,82.93994904,91.55451202,97.9746933,34.60796356,56.03833008,102.3820419,36.56888199
7/15/2014,44.44521713,38.17243195,55.91559601,82.84645844,91.68162537,97.72859192,34.50170135,56.00320816,101.3566742,36.51937485
7/16/2014,44.4797554,38.26743698,56.26198196,82.78172302,91.90195465,98.25595093,34.75509262,56.00320816,101.0844498,36.63489532
7/17/2014,44.56614685,37.55062103,55.544487,82.60192871,92.06292725,97.67586517,34.29735184,56.2052269,99.89576721,35.93354416
7/18/2014,44.55751801,38.13787842,55.98156357,82.89682007,92.04594421,98.45809937,34.58344269,56.09981918,101.5744705,36.49462891
7/21/2014,44.5748024,38.26743698,55.77538681,83.08381653,92.16461182,98.07137299,34.4444809,56.09101486,101.1933594,36.62663651
7/22/2014,44.5834198,38.62151718,56.02280426,83.21325684,92.25776672,98.32627106,34.62430954,56.12617111,102.0826111,37.00617981
7/23/2014,44.61798096,38.65605545,56.13827133,83.65194702,92.39337921,98.58995056,34.69787216,56.13496399,103.0988922,37.01444626
7/24/2014,44.56614685,38.82878494,56.27022171,83.52973175,92.24084473,98.56356812,34.75509262,56.01198959,102.8266754,37.19596481
7/25/2014,44.64388275,38.6733284,56.0392952,83.41467285,92.4188385,98.70420837,34.63248444,56.11738205,102.4455566,37.04745483
7/28/2014,44.61798096,38.94106674,56.04754257,83.11974335,92.45269012,98.87998962,34.64883041,56.0295372,102.3911133,37.24547958
7/29/2014,44.68709183,38.7078743,55.93209839,83.02622223,92.52046967,98.17684937,34.61614227,56.1085968,102.6814804,36.9071846
7/30/2014,44.60070038,38.5178833,55.849617,82.99028015,92.14763641,97.79010773,34.58344269,55.8626442,103.1896439,36.71741867
7/31/2014,44.5834198,37.84424973,54.91768265,82.40769958,92.26625824,95.78614807,33.98674393,55.8626442,101.0209427,36.07381058
8/1/2014,44.6396637,38.05152512,54.53832245,81.79424286,92.60005951,95.86524963,33.79874802,56.17223358,100.9755707,36.28834534
8/4/2014,44.66560745,38.40560913,54.79397964,82.02519989,92.29428864,96.95510101,33.91320038,56.18984222,101.5018768,36.70090485
8/5/2014,44.63100052,37.81834793,54.09296799,81.9241333,92.22635651,96.04103851,33.49632645,56.14585114,100.6942825,36.14807129
8/6/2014,44.6396637,37.55925369,53.96102142,81.82312775,92.50663757,96.62994385,33.42276764,56.20741272,100.5944519,35.89229202
8/7/2014,44.69156647,37.41244125,53.52392578,81.67875671,92.62553406,95.89162445,33.14485168,56.35693741,99.48744202,35.72727585
8/8/2014,44.75213242,37.74925232,53.83731461,81.967453,92.70193481,96.89361572,33.35736847,56.31295013,100.5944519,36.12332535
8/11/2014,44.73483658,38.23288727,54.04349518,82.13348389,92.64251709,96.90241241,33.43909836,56.32175446,100.6852036,36.64315033
8/12/2014,44.73483658,38.27606583,54.00225449,82.24173737,92.71050262,97.04302216,33.43909836,56.30414581,100.5309448,36.65138626
8/13/2014,44.80403137,38.48334122,54.30739594,82.45822906,92.74443054,97.58797455,33.66797638,56.40090561,101.7649994,36.80816269
8/14/2014,44.86458969,38.54378891,54.59604263,82.90570068,92.82085419,97.69343567,33.82327652,56.46247482,102.9174042,36.83290863
8/15/2014,44.8559494,38.44015503,54.53832245,83.02840424,92.94824219,97.8604126,33.80693436,56.55920029,102.9537277,36.78341293
8/18/2014,44.8559494,38.81151199,54.89294815,83.03562927,92.99073792,98.90634918,33.99492645,56.46247482,103.8066635,37.16296387
8/19/2014,44.89053345,38.99287796,55.02490997,83.27380371,92.76138306,99.25793457,34.07666016,56.43609238,104.5144424,37.37749481
8/20/2014,44.89918518,38.91514969,54.8517189,82.87682343,92.89730072,99.31947327,33.96221924,56.2865715,104.4599915,37.3197403
8/21/2014,44.91646576,38.75105667,55.08263016,82.99953461,93.02468872,99.21398163,34.09300995,56.33934021,104.4509201,37.28673172
8/22/2014,44.96841049,38.64742279,54.8187294,82.9923172,93.0331955,98.89758301,33.94587326,56.29537582,104.5870285,37.12170792
8/25/2014,45.04626846,38.93242264,55.17335129,82.9634552,93.06715393,99.24034119,34.17474747,56.31295013,105.5035095,37.43524933
8/26/2014,45.08086395,39.16560364,55.18159866,83.19442749,93.15209961,99.50403595,34.16657257,56.29537582,106.0842361,37.64151764
8/27/2014,45.18468475,39.36424255,55.28881454,83.72127533,93.25402832,99.49526215,34.26465988,56.35693741,106.0388794,37.8312912
8/28/2014,45.20196915,38.9756012,55.04138947,83.51199341,93.33892059,99.4776535,34.10118866,56.47126007,105.8301697,37.48475647
8/29/2014,45.19333649,38.91514969,55.01665497,83.45424652,93.43238068,99.77651215,34.07666016,56.49765015,106.3201599,37.45999527
9/2/2014,45.05820465,38.85468674,55.12386322,83.07797241,93.22978973,99.4601059,34.10936356,56.28542328,106.3201599,37.5342598
9/3/2014,45.04955292,39.36424255,55.51148224,83.22996521,93.17870331,99.7413559,34.33004761,56.2942543,106.6468277,38.16134644
9/4/2014,45.04089355,39.26060486,55.24757767,83.21549225,93.0680542,99.57437134,34.18292618,56.22380066,105.9935074,37.99632263
9/5/2014,45.14483261,39.59740829,55.25582504,83.51212311,93.13612366,99.97866058,34.17474747,56.23259354,106.5107346,38.35937119
9/8/2014,45.09287643,39.13106155,54.67027664,82.97665405,93.13612366,99.48646545,33.8314476,56.18855667,106.7738571,37.91381836
9/9/2014,44.99757004,38.64742279,54.51357269,82.72345734,93.05101013,98.64268494,33.70066452,56.10051727,106.3201599,37.45175171
9/10/2014,44.98027039,38.48334122,54.82697296,82.70174408,92.8892746,98.73058319,33.89684296,56.01247025,107.1822128,37.28673172
9/11/2014,44.93694305,38.22424698,54.52182388,82.70896149,92.94881439,98.844841,33.70884323,55.98604202,106.9916382,37.02269745
9/12/2014,44.86764145,37.81834793,54.44760513,82.25311279,92.76153564,98.19444275,33.64344406,55.88917923,106.1840515,36.51937485
9/15/2014,44.84166718,37.62834167,54.33214569,82.07950592,92.90628052,98.25595093,33.59440231,55.9596138,105.657753,36.36260986
9/16/2014,44.91096497,38.12060165,54.5630722,82.18077087,92.82968903,98.79209137,33.73336029,55.98604202,107.0097809,36.8246727
9/17/2014,44.91962433,37.76652527,54.17544556,81.96369934,92.8892746,99.25793457,33.48814392,55.87157822,107.1912766,36.46986771
9/18/2014,44.90230179,37.81834793,54.59604263,81.99267578,92.99139404,99.77651215,33.7170105,55.8275528,107.9988327,36.55237579
9/19/2014,44.99757004,37.53333664,54.40636826,82.11567688,93.08504486,99.4776535,33.59440231,55.897995,108.0170059,36.28009415
9/22/2014,45.05820465,36.9633522,54.167202,82.23870087,93.1532135,99.06455994,33.47996902,56.01247025,107.2910767,35.74377441
9/23/2014,45.06686401,36.75608063,53.71360779,82.33272552,93.22978973,98.51084137,33.17754364,56.05648422,106.6468277,35.5127449
9/24/2014,45.04089355,37.28288651,53.98576736,82.45574951,93.12761688,99.25793457,33.35996246,55.98604202,108.4797821,36.06800461
9/25/2014,45.15349197,36.47107697,53.19403839,82.32550812,93.4596405,97.74617767,32.89160156,56.14454269,106.728508,35.23426819
9/26/2014,45.1101799,36.63516235,53.41670609,82.07950592,93.22978973,98.49326324,33.01485443,56.04768753,107.0370102,35.45937347
9/29/2014,45.13615417,35.89244843,52.921875,81.69604492,93.32339478,98.0450058,32.72727585,56.16215515,106.9644318,34.70066452
9/30/2014,45.13615417,35.89244843,52.88064957,81.65260315,93.35746765,96.84085846,32.66152954,56.13572693,106.1568069,34.77571106
10/1/2014,45.26189804,35.15835953,52.2538681,82.13907623,93.6816864,94.58201599,32.25891113,56.44786453,105.0679398,34.1086998
10/2/2014,45.22721863,35.34836197,51.69306183,81.84139252,93.57077789,94.37984467,31.90558434,56.35087967,104.9409027,34.31715012
10/3/2014,45.25323868,35.65062332,51.69306183,81.95028687,93.63902283,94.59958649,31.94667435,56.28914642,106.9190674,34.60061646
10/6/2014,45.23589325,36.11698914,52.02294922,82.11729431,93.6049118,94.51170349,32.12744904,56.35969162,106.4290619,35.21759796
10/7/2014,45.31391907,35.79745865,51.1404953,82.12456512,93.80968475,92.82414246,31.60980225,56.58011246,104.7594452,34.87575531
10/8/2014,45.33125305,36.33289337,51.94872284,82.45127869,93.87796783,94.10736084,32.09458542,56.78292084,107.309227,35.40935516
10/9/2014,45.3572731,35.76290894,50.55495071,82.44398499,93.97180176,91.57607269,31.23182297,56.72121429,105.1677704,34.91744232
10/10/2014,45.33125305,34.98563004,49.79622269,82.19715881,94.04003143,90.0115509,30.76345825,56.82700348,104.2875824,34.12538147
10/13/2014,45.39196014,35.33972168,49.73023987,82.08822632,94.43250275,87.83179474,30.74703217,57.02097702,102.0190964,34.54225159
10/14/2014,45.41796494,35.54699326,49.8539505,82.29154968,94.53487396,88.25366974,30.79633141,57.07388306,101.4565125,34.70066452
10/15/2014,45.61743164,35.09790039,49.55705261,82.29880524,94.74817657,89.05353546,30.6237812,57.31196594,100.8303986,34.21709824
10/16/2014,45.3746109,34.77836227,49.09521866,82.30606079,94.41546631,90.03793335,30.37728691,57.17086411,100.6489029,33.87525177
10/17/2014,45.23589325,35.16699982,50.01063919,82.74167633,94.2959671,91.14536285,30.8702774,57.08269501,102.1370544,34.30881119
10/20/2014,45.29657364,35.2706337,50.32403183,82.92318726,94.18505859,92.4462204,31.13321686,57.15324783,103.3801651,34.33382034
10/21/2014,45.29657364,35.41745377,50.92608261,82.74167633,93.97180176,94.65232849,31.47010612,57.11796188,106.0751648,34.49222565
10/22/2014,45.28790283,35.18427277,50.55495071,82.91593933,93.97180176,93.6239624,31.24825096,57.06507492,105.4762802,34.21709824
10/23/2014,45.29657364,35.17563248,51.04152679,82.7997818,93.71582794,94.00190735,31.57691765,56.94163513,107.318306,34.25044632
10/24/2014,45.27924347,35.42608261,51.32194138,82.83607483,93.84381104,94.66990662,31.70838547,56.9592514,108.7882919,34.57561111
10/27/2014,45.27924347,35.14972687,51.03328323,82.99578857,93.81814575,92.74502563,31.60980225,56.99453735,108.9153137,34.21709824
10/28/2014,45.27924347,35.85791016,51.80852127,83.18457031,93.81814575,94.01948547,31.9959774,56.92401123,109.8771744,34.93412018
10/29/2014,45.29657364,35.90972137,51.41266251,82.95949554,93.89496613,92.93841553,31.80698586,56.72121429,109.8045883,34.86741257
10/30/2014,45.34859467,36.24653625,51.78378296,83.1410141,93.98886108,93.51849365,32.02883911,56.78292084,111.7464447,35.26762009
10/31/2014,45.40929794,36.4019928,52.740448,83.26448059,93.86937714,95.27637482,32.54650116,56.73882294,112.2727203,35.55109406
11/3/2014,45.41276932,36.09971237,52.2868576,82.91832733,93.73170471,94.634758,32.31642151,56.66379929,112.3725281,35.30930328
11/4/2014,45.43013763,36.13426208,51.98995972,82.71435547,93.62054443,93.68552399,32.11100769,56.70795441,112.3181,35.34265137
11/5/2014,45.42146301,35.81472397,52.08892441,82.66333771,93.56072235,94.52927399,32.11922836,56.69909668,111.9914169,35.13421631
11/6/2014,45.43883514,35.37427139,51.80852127,82.6050415,93.440979,95.36425781,31.98776054,56.63730621,112.7354965,34.63397598
11/7/2014,45.46488953,35.59881592,51.8332634,82.74346924,93.65475464,95.91796875,31.9959774,56.81387329,111.510498,34.85908127
11/10/2014,45.48223495,35.69381332,52.06418228,82.64147186,93.60343933,96.09378052,32.14387512,56.63730621,112.6538391,34.88409042
11/11/2014,45.47357178,35.65926743,52.37757111,82.59776306,93.67184448,96.41895294,32.33287048,56.77854919,113.0530701,34.94245529
11/12/2014,45.49092865,35.59017181,51.93222427,82.62693024,93.67184448,96.71783447,32.06170273,56.66379929,113.0077133,34.84240723
11/13/2014,45.49960709,35.49517441,52.17964554,82.5831604,93.67184448,96.51565552,32.19317245,56.74325943,112.8715897,34.75902939
11/14/2014,45.53434372,35.7888031,52.2538681,82.51760864,93.69752502,96.75296783,32.24247742,56.81387329,111.8462296,35.12587357
11/17/2014,45.56039047,35.40880966,52.04768372,82.27716827,93.56072235,96.7617569,32.10279465,56.74325943,112.3543701,34.68398666
11/18/2014,45.53434372,35.59881592,52.616745,82.43746185,93.56072235,97.78131866,32.44790268,56.76975632,114.1782532,34.85908127
11/19/2014,45.49092865,35.58153915,52.46004486,82.48844147,93.41535187,97.38580322,32.34107971,56.74325943,113.5340042,34.92577744
11/20/2014,45.5864296,35.52108765,52.14665222,82.73621368,93.59490204,97.96591187,32.176754,56.79623413,113.2617798,34.86741257
